#This file was generated on Tue Oct 26 13:24:22 2021
#Using the somd command, of the molecular library Sire version <2021.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 250000 moves, 1 cycles and 1000 ps of simulation time 
#Generating lambda is		 0.00000
#Alchemical array is		 (0.0, 0.071, 0.143, 0.214, 0.286, 0.357, 0.429, 0.5, 0.571, 0.643, 0.714, 0.786, 0.857, 0.929, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 100 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
   37100           -1.75829675e+05            3.32812101e+00            9.96677411e-01            1.00333367e+00     8.457952076517318e+03     8.457956861075048e+03     8.457951182390390e+03     8.457953260289860e+03     8.457952043203079e+03     8.457951843732966e+03     8.457948132790953e+03     8.457952076517318e+03     8.457952076517318e+03     8.457952000224930e+03     8.457951963643680e+03     8.457952019349123e+03     8.457950998293756e+03     8.457952082809396e+03     8.457952076517318e+03
   37200           -1.76272069e+05            3.25716369e+00            9.96748135e-01            1.00326247e+00     8.173606511105440e+03     8.173611182394712e+03     8.173605546367706e+03     8.173607714690545e+03     8.173606480428178e+03     8.173606279673578e+03     8.173602828887821e+03     8.173606511105440e+03     8.173606511105440e+03     8.173606436568283e+03     8.173606404105735e+03     8.173606454027410e+03     8.173605376850523e+03     8.173606493861960e+03     8.173606511105440e+03
   37300           -1.75943215e+05            3.34107392e+00            9.96664501e-01            1.00334666e+00     8.299568051378248e+03     8.299572774784148e+03     8.299567107096906e+03     8.299569259947357e+03     8.299568016488829e+03     8.299567817121188e+03     8.299564237797173e+03     8.299568051378248e+03     8.299568051378248e+03     8.299567979966843e+03     8.299567936435020e+03     8.299567994775092e+03     8.299566937944895e+03     8.299568042267358e+03     8.299568051378248e+03
   37400           -1.76095091e+05            3.42578200e+00            9.96580079e-01            1.00343166e+00     8.214810072713799e+03     8.214814829096480e+03     8.214809159025002e+03     8.214811266293202e+03     8.214810038893973e+03     8.214809841612545e+03     8.214806199839137e+03     8.214810072713799e+03     8.214810072713799e+03     8.214810000106192e+03     8.214809957108228e+03     8.214810011139496e+03     8.214808982286280e+03     8.214810059196427e+03     8.214810072713799e+03
   37500           -1.76554581e+05            3.22778667e+00            9.96777417e-01            1.00323300e+00     8.138783083838546e+03     8.138787678486538e+03     8.138782099080973e+03     8.138784264671432e+03     8.138783064993271e+03     8.138782856488195e+03     8.138778981714589e+03     8.138783083838546e+03     8.138783083838546e+03     8.138783008051088e+03     8.138782971796278e+03     8.138783026246570e+03     8.138781892208804e+03     8.138783066850161e+03     8.138783083838546e+03
   37600           -1.76230713e+05            3.29675448e+00            9.96708674e-01            1.00330219e+00     8.385592139034041e+03     8.385596801867305e+03     8.385591179965113e+03     8.385593320348649e+03     8.385592095713686e+03     8.385591903941442e+03     8.385588240849456e+03     8.385592139034041e+03     8.385592139034041e+03     8.385592070730354e+03     8.385592023895029e+03     8.385592080855986e+03     8.385591001727007e+03     8.385592140469369e+03     8.385592139034041e+03
   37700           -1.76359518e+05            3.34987811e+00            9.96655726e-01            1.00335550e+00     8.277107556246327e+03     8.277112363991355e+03     8.277106633557092e+03     8.277108789669948e+03     8.277107519817419e+03     8.277107312672120e+03     8.277103536997067e+03     8.277107556246327e+03     8.277107556246327e+03     8.277107487239346e+03     8.277107447451755e+03     8.277107505077169e+03     8.277106434286285e+03     8.277107554095870e+03     8.277107556246327e+03
   37800           -1.76372489e+05            3.29648903e+00            9.96708938e-01            1.00330193e+00     8.201758180620474e+03     8.201762889801865e+03     8.201757233416818e+03     8.201759435415795e+03     8.201758132561994e+03     8.201757934557689e+03     8.201754183354817e+03     8.201758180620474e+03     8.201758180620474e+03     8.201758109671920e+03     8.201758060859052e+03     8.201758121309334e+03     8.201757064031315e+03     8.201758154205243e+03     8.201758180620474e+03
   37900           -1.76263233e+05            3.21270465e+00            9.96792451e-01            1.00321787e+00     8.221289847543934e+03     8.221294429128628e+03     8.221288874855445e+03     8.221291032230598e+03     8.221289812922852e+03     8.221289614939915e+03     8.221286001350121e+03     8.221289847543934e+03     8.221289847543934e+03     8.221289773734115e+03     8.221289738686623e+03     8.221289786913367e+03     8.221288719814023e+03     8.221289842819991e+03     8.221289847543934e+03
   38000           -1.76335441e+05            3.36225316e+00            9.96643393e-01            1.00336791e+00     8.156045269220289e+03     8.156049934661318e+03     8.156044299397431e+03     8.156046461344476e+03     8.156045247004923e+03     8.156045050008913e+03     8.156041373840117e+03     8.156045269220289e+03     8.156045269220289e+03     8.156045197093566e+03     8.156045158501957e+03     8.156045201117972e+03     8.156044116159767e+03     8.156045257581372e+03     8.156045269220289e+03
   38100           -1.76257109e+05            3.25016351e+00            9.96755113e-01            1.00325545e+00     8.181309509430802e+03     8.181314071042109e+03     8.181308569221954e+03     8.181310740359013e+03     8.181309462278348e+03     8.181309259298529e+03     8.181305226952678e+03     8.181309509430802e+03     8.181309509430802e+03     8.181309441559911e+03     8.181309400009955e+03     8.181309445587322e+03     8.181308366235184e+03     8.181309495071692e+03     8.181309509430802e+03
   38200           -1.76431493e+05            3.27710410e+00            9.96728260e-01            1.00328248e+00     8.211902795208858e+03     8.211907559853682e+03     8.211901826183923e+03     8.211903986049621e+03     8.211902738222261e+03     8.211902570990269e+03     8.211898667351008e+03     8.211902795208858e+03     8.211902795208858e+03     8.211902720485357e+03     8.211902697145675e+03     8.211902744343259e+03     8.211901659528568e+03     8.211902784133667e+03     8.211902795208858e+03
   38300           -1.76190228e+05            3.36169872e+00            9.96643945e-01            1.00336736e+00     8.140697521913983e+03     8.140702309850362e+03     8.140696612124861e+03     8.140698748787869e+03     8.140697480195200e+03     8.140697281213064e+03     8.140693647604077e+03     8.140697521913983e+03     8.140697521913983e+03     8.140697449474686e+03     8.140697397432657e+03     8.140697454085170e+03     8.140696457593254e+03     8.140697526154787e+03     8.140697521913983e+03
   38400           -1.76387820e+05            3.30854231e+00            9.96696925e-01            1.00331402e+00     8.086690131994473e+03     8.086694833268062e+03     8.086689160371373e+03     8.086691305016705e+03     8.086690095527338e+03     8.086689895483263e+03     8.086685957769805e+03     8.086690131994473e+03     8.086690131994473e+03     8.086690061953589e+03     8.086690018177003e+03     8.086690081137890e+03     8.086688993431880e+03     8.086690139619503e+03     8.086690131994473e+03
   38500           -1.76435512e+05            3.25121274e+00            9.96754067e-01            1.00325650e+00     8.060595847548899e+03     8.060600577844909e+03     8.060594893511604e+03     8.060597041132511e+03     8.060595815032892e+03     8.060595601456058e+03     8.060591641161567e+03     8.060595847548899e+03     8.060595847548899e+03     8.060595773306283e+03     8.060595744932648e+03     8.060595784619100e+03     8.060594702749830e+03     8.060595845508144e+03     8.060595847548899e+03
   38600           -1.76383262e+05            3.30294934e+00            9.96702499e-01            1.00330841e+00     8.267713346741288e+03     8.267718203087819e+03     8.267712361286807e+03     8.267714574655445e+03     8.267713307429605e+03     8.267713095082205e+03     8.267709287489750e+03     8.267713346741288e+03     8.267713346741288e+03     8.267713276471983e+03     8.267713229807270e+03     8.267713280625627e+03     8.267712211934104e+03     8.267713357127650e+03     8.267713346741288e+03
   38700           -1.76515184e+05            3.27181944e+00            9.96733527e-01            1.00327718e+00     8.207348695178413e+03     8.207353335115955e+03     8.207347689469498e+03     8.207349892232138e+03     8.207348662364313e+03     8.207348444264702e+03     8.207344618012754e+03     8.207348695178413e+03     8.207348695178413e+03     8.207348625474149e+03     8.207348590537767e+03     8.207348630553495e+03     8.207347543820526e+03     8.207348672985576e+03     8.207348695178413e+03
   38800           -1.76669276e+05            3.28764876e+00            9.96717750e-01            1.00329306e+00     8.076789712581321e+03     8.076794450728144e+03     8.076788752360547e+03     8.076790896980303e+03     8.076789664532223e+03     8.076789480049434e+03     8.076785603027274e+03     8.076789712581321e+03     8.076789712581321e+03     8.076789640622908e+03     8.076789607023440e+03     8.076789651962775e+03     8.076788578443619e+03     8.076789695269089e+03     8.076789712581321e+03
   38900           -1.76492486e+05            3.38106560e+00            9.96624644e-01            1.00338679e+00     8.205101104943431e+03     8.205105864823970e+03     8.205100165103511e+03     8.205102342881852e+03     8.205101055937881e+03     8.205100872940518e+03     8.205097164577737e+03     8.205101104943431e+03     8.205101104943431e+03     8.205101029450516e+03     8.205100992715043e+03     8.205101051499087e+03     8.205100003995052e+03     8.205101128858438e+03     8.205101104943431e+03
   39000           -1.76407327e+05            3.27637940e+00            9.96728982e-01            1.00328175e+00     8.124604479082883e+03     8.124609067277001e+03     8.124603535314923e+03     8.124605633335152e+03     8.124604424035136e+03     8.124604215636109e+03     8.124600399158824e+03     8.124604479082883e+03     8.124604479082883e+03     8.124604406084557e+03     8.124604356096996e+03     8.124604412516393e+03     8.124603334524257e+03     8.124604494482470e+03     8.124604479082883e+03
   39100           -1.76631658e+05            3.33770185e+00            9.96667862e-01            1.00334328e+00     8.190276657166277e+03     8.190281488330155e+03     8.190275675108609e+03     8.190277918054757e+03     8.190276615415606e+03     8.190276439066947e+03     8.190272859917910e+03     8.190276657166277e+03     8.190276657166277e+03     8.190276589698127e+03     8.190276535061244e+03     8.190276611966103e+03     8.190275510861436e+03     8.190276676745054e+03     8.190276657166277e+03
   39200           -1.76714317e+05            3.39638320e+00            9.96609378e-01            1.00340216e+00     8.230837368228740e+03     8.230842103287663e+03     8.230836415650912e+03     8.230838619267022e+03     8.230837316744190e+03     8.230837128267181e+03     8.230833448510861e+03     8.230837368228740e+03     8.230837368228740e+03     8.230837295651188e+03     8.230837249713346e+03     8.230837316491537e+03     8.230836263413747e+03     8.230837364677331e+03     8.230837368228740e+03
   39300           -1.76665868e+05            3.34429705e+00            9.96661289e-01            1.00334990e+00     8.002008386124608e+03     8.002013050829636e+03     8.002007449912552e+03     8.002009567113810e+03     8.002008326979243e+03     8.002008159495584e+03     8.002004333901045e+03     8.002008386124608e+03     8.002008386124608e+03     8.002008317959176e+03     8.002008266061647e+03     8.002008312281729e+03     8.002007305187803e+03     8.002008382635187e+03     8.002008386124608e+03
   39400           -1.76382148e+05            3.31293804e+00            9.96692544e-01            1.00331843e+00     8.177818884480664e+03     8.177823598015598e+03     8.177817987104382e+03     8.177820098324042e+03     8.177818861582700e+03     8.177818665756184e+03     8.177814962675967e+03     8.177818884480664e+03     8.177818884480664e+03     8.177818812714605e+03     8.177818774459884e+03     8.177818833741297e+03     8.177817824072384e+03     8.177818877263257e+03     8.177818884480664e+03
   39500           -1.76377170e+05            3.22610796e+00            9.96779090e-01            1.00323132e+00     8.093610454290506e+03     8.093615100871765e+03     8.093609519335137e+03     8.093611634491886e+03     8.093610424722707e+03     8.093610220478263e+03     8.093606337665535e+03     8.093610454290506e+03     8.093610454290506e+03     8.093610385043082e+03     8.093610327097063e+03     8.093610402931999e+03     8.093609344720011e+03     8.093610461710926e+03     8.093610454290506e+03
   39600           -1.76677674e+05            3.38965243e+00            9.96616086e-01            1.00339540e+00     8.233478652119378e+03     8.233483461280572e+03     8.233477671803979e+03     8.233479900582235e+03     8.233478592723332e+03     8.233478422653132e+03     8.233474586049797e+03     8.233478652119378e+03     8.233478652119378e+03     8.233478582613478e+03     8.233478531356410e+03     8.233478585366543e+03     8.233477497922766e+03     8.233478629107532e+03     8.233478652119378e+03
   39700           -1.76517093e+05            3.30426862e+00            9.96701184e-01            1.00330973e+00     8.147305871913944e+03     8.147310590980264e+03     8.147304948778387e+03     8.147307062199114e+03     8.147305831141116e+03     8.147305651338057e+03     8.147301737388215e+03     8.147305871913944e+03     8.147305871913944e+03     8.147305800574671e+03     8.147305765479666e+03     8.147305821574312e+03     8.147304794626604e+03     8.147305876675831e+03     8.147305871913944e+03
   39800           -1.76680851e+05            3.36078508e+00            9.96644856e-01            1.00336644e+00     8.213642622846561e+03     8.213647458951382e+03     8.213641727074106e+03     8.213643794454367e+03     8.213642580403093e+03     8.213642400797966e+03     8.213638536794526e+03     8.213642622846561e+03     8.213642622846561e+03     8.213642549734026e+03     8.213642514367079e+03     8.213642551898007e+03     8.213641542326774e+03     8.213642650120248e+03     8.213642622846561e+03
   39900           -1.76536531e+05            3.20119849e+00            9.96803920e-01            1.00320633e+00     8.346114301643658e+03     8.346118971259053e+03     8.346113319268345e+03     8.346115533601418e+03     8.346114278324874e+03     8.346114066100230e+03     8.346110328621578e+03     8.346114301643658e+03     8.346114301643658e+03     8.346114228819653e+03     8.346114199543908e+03     8.346114236667094e+03     8.346113144427240e+03     8.346114315075374e+03     8.346114301643658e+03
   40000           -1.76907955e+05            3.36385738e+00            9.96641794e-01            1.00336952e+00     8.154805422406026e+03     8.154810286925597e+03     8.154804483275037e+03     8.154806624574698e+03     8.154805386906202e+03     8.154805174786376e+03     8.154801485035129e+03     8.154805422406026e+03     8.154805422406026e+03     8.154805347682526e+03     8.154805317893210e+03     8.154805357300223e+03     8.154804275298710e+03     8.154805421544942e+03     8.154805422406026e+03
   40100           -1.76518939e+05            3.36001539e+00            9.96645623e-01            1.00336567e+00     8.136778720668249e+03     8.136783425525393e+03     8.136777755094037e+03     8.136779910807779e+03     8.136778680504781e+03     8.136778476408782e+03     8.136774541381930e+03     8.136778720668249e+03     8.136778720668249e+03     8.136778647946432e+03     8.136778604800914e+03     8.136778671762256e+03     8.136777586098503e+03     8.136778742271251e+03     8.136778720668249e+03
   40200           -1.76285914e+05            3.40882818e+00            9.96596975e-01            1.00341464e+00     8.028934615707484e+03     8.028939439492316e+03     8.028933729171870e+03     8.028935881398016e+03     8.028934575264995e+03     8.028934392396565e+03     8.028930502676375e+03     8.028934615707484e+03     8.028934615707484e+03     8.028934546051309e+03     8.028934497144494e+03     8.028934553240538e+03     8.028933559003522e+03     8.028934613139259e+03     8.028934615707484e+03
   40300           -1.76292764e+05            3.27951619e+00            9.96725856e-01            1.00328490e+00     8.352039005147346e+03     8.352043650009826e+03     8.352038074806407e+03     8.352040147289677e+03     8.352038972389506e+03     8.352038739746979e+03     8.352034839780754e+03     8.352039005147346e+03     8.352039005147346e+03     8.352038928506317e+03     8.352038900279314e+03     8.352038949932745e+03     8.352037892561553e+03     8.352039014139895e+03     8.352039005147346e+03
   40400           -1.75977933e+05            3.22893619e+00            9.96776271e-01            1.00323415e+00     8.501533327322943e+03     8.501537960137655e+03     8.501532414925488e+03     8.501534542649806e+03     8.501533279897454e+03     8.501533085515988e+03     8.501529260202851e+03     8.501533327322943e+03     8.501533327322943e+03     8.501533254498936e+03     8.501533216949998e+03     8.501533273013005e+03     8.501532227340842e+03     8.501533331499126e+03     8.501533327322943e+03
   40500           -1.76436525e+05            3.21689332e+00            9.96788275e-01            1.00322207e+00     8.042096659775772e+03     8.042101268367605e+03     8.042095709664034e+03     8.042097850616884e+03     8.042096616383189e+03     8.042096426991419e+03     8.042092673590860e+03     8.042096659775772e+03     8.042096659775772e+03     8.042096593113104e+03     8.042096558961776e+03     8.042096597275763e+03     8.042095518084420e+03     8.042096650285808e+03     8.042096659775772e+03
   40600           -1.76128108e+05            3.35920055e+00            9.96646435e-01            1.00336485e+00     8.033766451750297e+03     8.033771293639983e+03     8.033765496264525e+03     8.033767657433845e+03     8.033766395901341e+03     8.033766222752914e+03     8.033762263942926e+03     8.033766451750297e+03     8.033766451750297e+03     8.033766382027999e+03     8.033766344654039e+03     8.033766389523793e+03     8.033765316030184e+03     8.033766460061011e+03     8.033766451750297e+03
   40700           -1.76379733e+05            3.27482353e+00            9.96730533e-01            1.00328019e+00     8.173667465894976e+03     8.173672293477523e+03     8.173666587350222e+03     8.173668681391810e+03     8.173667406720399e+03     8.173667226023583e+03     8.173663508275463e+03     8.173667465894976e+03     8.173667465894976e+03     8.173667393744209e+03     8.173667345870804e+03     8.173667408693718e+03     8.173666400767262e+03     8.173667468959114e+03     8.173667465894976e+03
   40800           -1.76480906e+05            3.32577815e+00            9.96679746e-01            1.00333131e+00     8.196207942060853e+03     8.196212595208404e+03     8.196207020007148e+03     8.196209096404855e+03     8.196207904554274e+03     8.196207681373156e+03     8.196203889829443e+03     8.196207942060853e+03     8.196207942060853e+03     8.196207871232522e+03     8.196207823988963e+03     8.196207874866208e+03     8.196206862618550e+03     8.196207928169481e+03     8.196207942060853e+03
   40900           -1.76312160e+05            3.36206893e+00            9.96643576e-01            1.00336773e+00     8.223553307064416e+03     8.223558063848475e+03     8.223552374696057e+03     8.223554555753388e+03     8.223553294962054e+03     8.223553042295209e+03     8.223549187660919e+03     8.223553307064416e+03     8.223553307064416e+03     8.223553231667676e+03     8.223553218892452e+03     8.223553243758926e+03     8.223552217925519e+03     8.223553311544159e+03     8.223553307064416e+03
   41000           -1.76159472e+05            3.35294633e+00            9.96652669e-01            1.00335857e+00     8.272196217125704e+03     8.272200944710026e+03     8.272195293224158e+03     8.272197435543136e+03     8.272196161113250e+03     8.272195965935483e+03     8.272192310376968e+03     8.272196217125704e+03     8.272196217125704e+03     8.272196146363493e+03     8.272196098571541e+03     8.272196155085541e+03     8.272195127266230e+03     8.272196206600711e+03     8.272196217125704e+03
   41100           -1.76306081e+05            3.31833847e+00            9.96687161e-01            1.00332385e+00     8.240329948894141e+03     8.240334682334391e+03     8.240328933757415e+03     8.240331191492702e+03     8.240329887058168e+03     8.240329714745278e+03     8.240325928192793e+03     8.240329948894141e+03     8.240329948894141e+03     8.240329867991270e+03     8.240329839885615e+03     8.240329879385235e+03     8.240328767441124e+03     8.240329954927744e+03     8.240329948894141e+03
   41200           -1.76402810e+05            3.23952405e+00            9.96765718e-01            1.00324478e+00     8.138928152736445e+03     8.138932816077053e+03     8.138927180894952e+03     8.138929387654694e+03     8.138928106800175e+03     8.138927897753245e+03     8.138923900843916e+03     8.138928152736445e+03     8.138928152736445e+03     8.138928080567645e+03     8.138928040791398e+03     8.138928087295526e+03     8.138927027448529e+03     8.138928150491502e+03     8.138928152736445e+03
   41300           -1.76290330e+05            3.35730409e+00            9.96648325e-01            1.00336295e+00     8.284442955983926e+03     8.284447740454256e+03     8.284442069096383e+03     8.284444103411312e+03     8.284442895037684e+03     8.284442719100030e+03     8.284439010007394e+03     8.284442955983926e+03     8.284442955983926e+03     8.284442883712938e+03     8.284442854955929e+03     8.284442907222199e+03     8.284441879383350e+03     8.284442926184467e+03     8.284442955983926e+03
   41400           -1.76472840e+05            3.38589404e+00            9.96619832e-01            1.00339163e+00     8.109173828621062e+03     8.109178658619524e+03     8.109172926193189e+03     8.109175046812763e+03     8.109173785380401e+03     8.109173583489991e+03     8.109170123181169e+03     8.109173828621062e+03     8.109173828621062e+03     8.109173761225045e+03     8.109173708751394e+03     8.109173769033414e+03     8.109172738875048e+03     8.109173835996634e+03     8.109173828621062e+03
   41500           -1.76057915e+05            3.27464877e+00            9.96730707e-01            1.00328002e+00     8.316901059873207e+03     8.316905724518525e+03     8.316900167794551e+03     8.316902236059126e+03     8.316900998020799e+03     8.316900830124443e+03     8.316897188122686e+03     8.316901059873207e+03     8.316901059873207e+03     8.316900986502196e+03     8.316900947588183e+03     8.316901011354928e+03     8.316900011878521e+03     8.316901087785571e+03     8.316901059873207e+03
   41600           -1.76365909e+05            3.32357836e+00            9.96681939e-01            1.00332911e+00     8.240877805489999e+03     8.240882525608218e+03     8.240876886842603e+03     8.240878969574071e+03     8.240877764948491e+03     8.240877590281991e+03     8.240873814286770e+03     8.240877805489999e+03     8.240877805489999e+03     8.240877737637142e+03     8.240877689790879e+03     8.240877736023172e+03     8.240876694867569e+03     8.240877832006292e+03     8.240877805489999e+03
   41700           -1.76445389e+05            3.29848288e+00            9.96706951e-01            1.00330393e+00     8.078591669323501e+03     8.078596385095224e+03     8.078590706859639e+03     8.078592872865866e+03     8.078591631569248e+03     8.078591432884425e+03     8.078587706734836e+03     8.078591669323501e+03     8.078591669323501e+03     8.078591596469441e+03     8.078591569394025e+03     8.078591606111183e+03     8.078590535362376e+03     8.078591656459079e+03     8.078591669323501e+03
   41800           -1.76660998e+05            3.40417442e+00            9.96601613e-01            1.00340998e+00     8.122826868057128e+03     8.122831634952590e+03     8.122825934708121e+03     8.122828035312749e+03     8.122826847322443e+03     8.122826616806797e+03     8.122822911598281e+03     8.122826868057128e+03     8.122826868057128e+03     8.122826796242981e+03     8.122826766074687e+03     8.122826813061930e+03     8.122825743825656e+03     8.122826841000397e+03     8.122826868057128e+03
   41900           -1.76447448e+05            3.35384367e+00            9.96651774e-01            1.00335947e+00     7.973691685130839e+03     7.973696554894101e+03     7.973690765413417e+03     7.973692881003309e+03     7.973691646788194e+03     7.973691445800442e+03     7.973687897827479e+03     7.973691685130839e+03     7.973691685130839e+03     7.973691612228690e+03     7.973691577062891e+03     7.973691626270529e+03     7.973690591049346e+03     7.973691662971062e+03     7.973691685130839e+03
   42000           -1.76785189e+05            3.28819759e+00            9.96717203e-01            1.00329361e+00     8.114056355941119e+03     8.114060904039488e+03     8.114055377362447e+03     8.114057536900774e+03     8.114056312974078e+03     8.114056108008894e+03     8.114052188553797e+03     8.114056355941119e+03     8.114056355941119e+03     8.114056283808386e+03     8.114056236281956e+03     8.114056304059651e+03     8.114055224878076e+03     8.114056355844942e+03     8.114056355941119e+03
   42100           -1.76703749e+05            3.23508545e+00            9.96770142e-01            1.00324032e+00     8.069409540191380e+03     8.069414244581082e+03     8.069408663192971e+03     8.069410732679147e+03     8.069409500101500e+03     8.069409281120658e+03     8.069405702157546e+03     8.069409540191380e+03     8.069409540191380e+03     8.069409464728519e+03     8.069409429581234e+03     8.069409486972450e+03     8.069408466738346e+03     8.069409522733004e+03     8.069409540191380e+03
   42200           -1.76434208e+05            3.32548944e+00            9.96680034e-01            1.00333103e+00     8.048345910726443e+03     8.048350626858635e+03     8.048344958962362e+03     8.048347086591098e+03     8.048345857102143e+03     8.048345689843993e+03     8.048341762312876e+03     8.048345910726443e+03     8.048345910726443e+03     8.048345838287146e+03     8.048345788494897e+03     8.048345849419631e+03     8.048344784143143e+03     8.048345892633149e+03     8.048345910726443e+03
   42300           -1.76457858e+05            3.29708253e+00            9.96708347e-01            1.00330252e+00     8.137690379103180e+03     8.137695193723195e+03     8.137689461632298e+03     8.137691573033283e+03     8.137690335723648e+03     8.137690148891563e+03     8.137686318800666e+03     8.137690379103180e+03     8.137690379103180e+03     8.137690304620122e+03     8.137690270449348e+03     8.137690339971173e+03     8.137689260098326e+03     8.137690355276447e+03     8.137690379103180e+03
   42400           -1.76728342e+05            3.27978746e+00            9.96725585e-01            1.00328517e+00     8.194930883560917e+03     8.194935564805450e+03     8.194929968486007e+03     8.194932144660817e+03     8.194930806804834e+03     8.194930651491883e+03     8.194926992046656e+03     8.194930883560917e+03     8.194930883560917e+03     8.194930810280071e+03     8.194930761618185e+03     8.194930827249298e+03     8.194929806199943e+03     8.194930878528605e+03     8.194930883560917e+03
   42500           -1.76275383e+05            3.26371987e+00            9.96741600e-01            1.00326905e+00     8.160513366674122e+03     8.160518021747911e+03     8.160512403390313e+03     8.160514552260797e+03     8.160513333708149e+03     8.160513118002536e+03     8.160509203969079e+03     8.160513366674122e+03     8.160513366674122e+03     8.160513292503640e+03     8.160513250304676e+03     8.160513306205853e+03     8.160512236700584e+03     8.160513354101988e+03     8.160513366674122e+03
   42600           -1.76532040e+05            3.30316868e+00            9.96702281e-01            1.00330863e+00     8.368574879939746e+03     8.368579722098355e+03     8.368573931060266e+03     8.368576032174653e+03     8.368574807541871e+03     8.368574648429740e+03     8.368570842061334e+03     8.368574879939746e+03     8.368574879939746e+03     8.368574807734882e+03     8.368574759199413e+03     8.368574814584485e+03     8.368573749897081e+03     8.368574866870573e+03     8.368574879939746e+03
   42700           -1.76377056e+05            3.24346307e+00            9.96761791e-01            1.00324873e+00     8.223325549887148e+03     8.223330395855201e+03     8.223324557968381e+03     8.223326760274542e+03     8.223325490172703e+03     8.223325312949153e+03     8.223321305175998e+03     8.223325549887148e+03     8.223325549887148e+03     8.223325481096565e+03     8.223325433168309e+03     8.223325480276055e+03     8.223324404616211e+03     8.223325556887028e+03     8.223325549887148e+03
   42800           -1.76181539e+05            3.29352021e+00            9.96711897e-01            1.00329895e+00     8.337500967074015e+03     8.337505712585338e+03     8.337499999828919e+03     8.337502194562783e+03     8.337500942334178e+03     8.337500730899425e+03     8.337496994385312e+03     8.337500967074015e+03     8.337500967074015e+03     8.337500892969654e+03     8.337500868260247e+03     8.337500900904255e+03     8.337499830090828e+03     8.337500945430438e+03     8.337500967074015e+03
   42900           -1.76326133e+05            3.26273493e+00            9.96742582e-01            1.00326806e+00     8.293907023516371e+03     8.293911646637829e+03     8.293906011996522e+03     8.293908237133146e+03     8.293907003903594e+03     8.293906760442283e+03     8.293902900674682e+03     8.293907023516371e+03     8.293907023516371e+03     8.293906953938340e+03     8.293906933838947e+03     8.293906960893137e+03     8.293905862398775e+03     8.293907045718226e+03     8.293907023516371e+03
   43000           -1.76387339e+05            3.32203890e+00            9.96683473e-01            1.00332756e+00     8.278512373164633e+03     8.278517082958111e+03     8.278511410664985e+03     8.278513590777209e+03     8.278512326260416e+03     8.278512116642600e+03     8.278508408384747e+03     8.278512373164633e+03     8.278512373164633e+03     8.278512301392562e+03     8.278512259249483e+03     8.278512314160056e+03     8.278511217973190e+03     8.278512365725193e+03     8.278512373164633e+03
   43100           -1.76358652e+05            3.34745115e+00            9.96658145e-01            1.00335306e+00     8.184506581855235e+03     8.184511391397460e+03     8.184505669131588e+03     8.184507822430434e+03     8.184506542402880e+03     8.184506373217316e+03     8.184502545965894e+03     8.184506581855235e+03     8.184506581855235e+03     8.184506512511634e+03     8.184506470252301e+03     8.184506537637870e+03     8.184505468989928e+03     8.184506579954425e+03     8.184506581855235e+03
   43200           -1.76310022e+05            3.37834890e+00            9.96627351e-01            1.00338406e+00     8.241880965172648e+03     8.241885726759461e+03     8.241880072346363e+03     8.241882186254681e+03     8.241880899157524e+03     8.241880718671055e+03     8.241877042771253e+03     8.241880965172648e+03     8.241880965172648e+03     8.241880893021880e+03     8.241880841152288e+03     8.241880896243809e+03     8.241879888613397e+03     8.241880944307502e+03     8.241880965172648e+03
   43300           -1.75944890e+05            3.20577079e+00            9.96799362e-01            1.00321091e+00     8.174419984887745e+03     8.174424535930103e+03     8.174419052760017e+03     8.174421153866354e+03     8.174419939106212e+03     8.174419746993992e+03     8.174416111243029e+03     8.174419984887745e+03     8.174419984887745e+03     8.174419915165447e+03     8.174419869236644e+03     8.174419927319813e+03     8.174418913283864e+03     8.174419982930393e+03     8.174419984887745e+03
   43400           -1.76478873e+05            3.28002680e+00            9.96725347e-01            1.00328541e+00     8.248309620722053e+03     8.248314457050719e+03     8.248308644271954e+03     8.248310914933014e+03     8.248309560597918e+03     8.248309377201947e+03     8.248305918937091e+03     8.248309620722053e+03     8.248309620722053e+03     8.248309550013942e+03     8.248309510689580e+03     8.248309561753544e+03     8.248308473518560e+03     8.248309610887958e+03     8.248309620722053e+03
   43500           -1.76246492e+05            3.37189363e+00            9.96633785e-01            1.00337758e+00     8.365805788916939e+03     8.365810603740938e+03     8.365804843793767e+03     8.365807140996971e+03     8.365805728682915e+03     8.365805540281421e+03     8.365801786889055e+03     8.365805788916939e+03     8.365805788916939e+03     8.365805716597864e+03     8.365805686996206e+03     8.365805724078629e+03     8.365804659385965e+03     8.365805778706401e+03     8.365805788916939e+03
   43600           -1.76142607e+05            3.26198370e+00            9.96743331e-01            1.00326731e+00     8.333123576609883e+03     8.333128462026065e+03     8.333122666169313e+03     8.333124802749748e+03     8.333123503597282e+03     8.333123327926276e+03     8.333119490149011e+03     8.333123576609883e+03     8.333123576609883e+03     8.333123502367269e+03     8.333123447936734e+03     8.333123524106271e+03     8.333122485286716e+03     8.333123575713014e+03     8.333123576609883e+03
